,,,,,,
Public Time,Year,Social Network,Youtube Title,Copy,URL,IG/YT/TW Type
2025-09-04,2025,1. Youtube,How to apply Anti-reflecting Film | Galaxy S25 FE | Samsung,"This is the official video guide on how to apply Anti-reflecting Film on Galaxy S25 FE. Want to easily apply the film yourself? Learn more: http://smsng.co/S25FE_Film_How-to_yt 00:00 Intro 00:13 What's in the box 00:16 Set up 00:34 Apply the Anti-reflecting Film 01:33 Finish up Follow the steps below, and you'll be able to apply the Anti-reflecting Film quickly and easily! 🤓 Step 1: Attach the applicator to your Galaxy S25 FE. Step 2: Clean the screen with microfiber cleaner and dust removal sticker. Step 3: Align the Anti-reflecting Film with the Galaxy S25 FE screen and apply one half. Step 4: Rotate your Galaxy S25 FE and apply the remaining half of the film. Step 5: Finish by smoothing out any bubbles with the squeegee and wiping the screen with the microfiber cleaner. The Anti-reflecting Film will provide enhanced visibility and protection against dust and fingerprint smudges 🤩 Q: Is the Anti-reflecting Film scratch-resistant? A: The Anti-reflecting Film is coated with both an anti-scratch layer and a dust-resistant coating to help maintain clarity and durability over time. It’s designed to resist everyday wear and keep your screen looking clean and sharp. Q: Why does a line appear in the center of the screen after applying the Anti-reflecting Film? A: A line may appear in the center of the screen after applying the Anti-reflecting Film. The line typically fades over time and may be reduced by gently wiping the area with a microfiber cleaner. #GalaxyAI #GalaxyS25 FE #Samsung",https://www.youtube.com/watch?v=mNMoSREN9Qc,Video
2025-09-04,2025,1. Youtube,How to use Samsung DeX on Galaxy Tab S11 Series | Samsung,"This is the official video guide 📝 on how to use Samsung DeX on Galaxy Tab S11 Series—your go-to tool for seamless multi-tasking with extended monitor support. Want to boost your productivity with more space and flexibility? With Samsung DeX on Galaxy Tab S11 Series, you can create multiple workspaces and even connect wirelessly to another monitor—giving you more room to multi-task right from your tablet. Learn more: http://smsng.co/TabS11_DeX_yt 00:00 Intro 00:16 Switch to DeX mode 00:38 Create workspaces 01:09 Extend your workspaces 01:37 Exit DeX mode Follow these simple steps to use Samsung DeX on Galaxy Tab S11 Series: Step 1: Switch to Samsung DeX mode to enable a more flexible work environment. Step 2: Resize and arrange app windows as you want. Step 3: Add up to four workspaces, each customized to your needs. Step 4: Rearrange or remove apps from your workspaces. Step 5: Extend your screen with Wireless DeX for even more multi-tasking room. Step 6: Exit Samsung DeX mode and switch in and out freely whenever you need. Q: What can I do with multiple workspaces in Samsung DeX mode? A: You can set up different workspaces in Samsung DeX mode, each organized by task or purpose. For example, one for work, one for creative projects, and one for web browsing. It helps you stay focused and switch between tasks more efficiently. Q: What’s the benefit of using Samsung DeX with an extended monitor? A: With Samsung DeX, you can connect your Galaxy Tab S11 to another monitor wirelessly. This extended screen gives you more space to view content, manage apps, and stay productive. #GalaxyAI #GalaxyTabS11Ultra #GalaxyTabS11 #Samsung",https://www.youtube.com/watch?v=IzljKlApawo,Video
2025-09-04,2025,1. Youtube,Design Film | Galaxy Tab S11 Ultra | Samsung,Redesigned and reimagined—introducing Galaxy Tab S11 Ultra and the all-new S Pen. Learn more: http://smsng.co/TabS11Ultra_Design_yt #GalaxyAI #GalaxyTabS11Ultra #GalaxyTabS11 #Samsung,https://www.youtube.com/watch?v=eKcOutjmd6k,Video
2025-09-04,2025,1. Youtube,Design Film | Galaxy Tab S11 Ultra | Samsung,Redesigned and reimagined—introducing Galaxy Tab S11 Ultra and the all-new S Pen. Learn more: http://smsng.co/TabS11Ultra_Design_yt #GalaxyAI #GalaxyTabS11Ultra #GalaxyTabS11 #Samsung,https://www.youtube.com/watch?v=qyO3MWq31qY,Video
2025-09-05,2025,1. Youtube,The S Pen story | Galaxy Tab S11 Series | Samsung,"Meet the new S Pen, engineered for comfort and optimized tilt control for more natural, precise drawing. Paired with the Galaxy Tab S11 Series, it's your ultimate creative companion. Learn more: http://smsng.co/TabS11_SPen-Story_yt #GalaxyAI #GalaxyTabS11Ultra #GalaxyTabS11 #Samsung",https://www.youtube.com/watch?v=a4LSE5iHrQE,Video
2025-09-09,2025,1. Youtube,More morning people are coming: Early bird runner | Samsung,"A run club has a new challenge—beat the earliest runner. The problem? She’s a morning person, always there first and ready. And she’s not the only one—more morning people are coming. Train your sleep with Galaxy Watch8. Learn more: http://smsng.co/Watch8_Early-Bird_yt #GalaxyAI #GalaxyWatch8 #GalaxyZFlip7 #SamsungHealth",https://www.youtube.com/watch?v=JeDDt06ptKw,Video
2025-09-09,2025,1. Youtube,More morning people are coming: Father and daughter | Samsung,"Most mornings look ordinary. But for this father and daughter, the school run is a dance floor. More morning people are coming, train your sleep and be one of them with Galaxy Watch8 Classic. Learn more: http://smsng.co/Watch8_Father-Daughter_yt #GalaxyAI #GalaxyWatch8 Classic #GalaxyZFold7 #SamsungHealth",https://www.youtube.com/watch?v=SiuVR8oYZic,Video
2025-09-09,2025,1. Youtube,Pocket-perfect | Galaxy Z Flip7 | Samsung,"Politely pocket-perfect. Meet the colorful, pocket-perfect #GalaxyZFlip7. Watch KPop Demon Hunters, only on Netflix. Learn more: samsung.com #GalaxyAI #Samsung",https://www.youtube.com/shorts/-v4RxOclKyY,Shorts
2025-09-11,2025,1. Youtube,What are you? | Galaxy Z Fold7 | Samsung,"Stepping in for Derpy to save the day! Gemini Live on your #GalaxyZFold7 has got this. Watch KPop Demon Hunters, only on Netflix. Learn more: samsung.com #Samsung",https://www.youtube.com/shorts/d25MpmowHME,Shorts
2025-09-15,2025,1. Youtube,One UI 8 | The update you can't miss | Samsung,"One UI 8 brings AI that’s built around you—adjusting to different Galaxy devices. With One UI 8, it’s getting even smarter to make every moment smoother, easier, and more personal. It's coming now for the Galaxy you love. Learn more: http://smsng.co/OneUI8_Teaser_yt #GalaxyAI #GalaxyZFold7 #GalaxyZFlip7 #Samsung",https://www.youtube.com/watch?v=Sm8vje7qoWY,Video
2025-09-18,2025,1. Youtube,The real Edge story | Galaxy S25 Edge | Samsung,"Galaxy S25 Edge meets fashion ✨ At the heart of 2026 S/S Seoul Fashion Week, Lara Jade and Jay Lim—two professional fashion photographers—took to the streets with the Galaxy S25 Edge, capturing stylish attendees and the vibrant energy of the event. As part of the behind-the-scenes look of the Digital Lookbook featuring 2026 S/S Seoul Fashion Week designs, they shared their real experiences with the Galaxy S25 Edge, from its design and camera to the creative freedom it offers. Learn more: http://smsng.co/S25Edge_Photographers_yt 00:00 Intro 00:30 Slim & lightweight 00:40 200 MP camera 01:06 Galaxy Al Photo Assist #GalaxyAI #GalaxyS25 Edge #SEOULFASHIONWEEK #26SS #ULKIN #DAILYMIRROR #BLR #AJOBYAJO #BMUETTE #GRACEELWOOD #ADSBANDERSSONBELL #NEWWAVEBOYS #Samsung",https://www.youtube.com/watch?v=_awdvtNfv74,Video
2025-09-19,2025,1. Youtube,Hangeul Truck | Samsung,"Celebrate Hangeul Day and let your voice travel into the future with Hangeul Truck. Transform your message into stunning Hangeul art with #GalaxyAI. Join us for a mobile celebration where art meets technology in a special collaboration with artist Ik-Joong Kang, #KCCNY, and Galaxy. Drop a comment with #HangeulTruck—what’s your message to the future? Learn more: hangeultruck.com #Samsung Campus Stops: 9/26 (Fri): Harvard 9/29 (Mon): Brown 9/30 (Tue): Yale 10/2 (Thu): Penn 10/6 (Mon): Princeton 10/8 (Wed): Cornell",https://www.youtube.com/shorts/OVkcjGz6BEY,Shorts
2025-09-22,2025,1. Youtube,Tour Guide | Galaxy S25 Ultra | Samsung,"When there’s so much to see in Korea, but so little time… ⏳ Get more from every experience with Galaxy S25 Ultra—your true AI companion. Learn more: http://smsng.co/S25Ultra_Tour-Guide_yt #GalaxyS25Ultra #GalaxyS25 #Samsung",https://www.youtube.com/watch?v=Tb0nFak5j-c,Video
2025-09-25,2025,1. Youtube,Samsung Members Connect Highlights: Galaxy Unpacked July 2025,"In New York, Samsung Members Stars from 17 countries gathered for Samsung Members Connect 2025. They experienced Galaxy Z Series, explored the city with Team Galaxy, and shared moments of creativity. Watch their incredible journey unfold now! Learn more: http://smsng.co/SMC_Jul-2025-Highlights_yt 00:00 Intro 00:11 Galaxy Unpacked 00:30 Galaxy Experience Space 00:38 Unpacked Night 00:55 Members Orientation 01:05 Members Workshop with Team Galaxy 01:14 Epic Tour #GalaxyAI #GalaxyZFold7 #GalaxyZFlip7 #SamsungMembers",https://www.youtube.com/watch?v=AdREJ627OwQ,Video
2025-09-26,2025,1. Youtube,How to use Google Gemini Live | Galaxy Tab S11 Series | Samsung,"This is the official video guide 📝 on how to use Google Gemini Live on Galaxy Tab S11 Series—your intelligent helper for real-time support on a spacious, portable screen. Need help instantly, even while you’re working or browsing? With Google Gemini on your Galaxy Tab S11 Series, you can share your camera or screen and ask questions naturally. The large display gives you more space to view content and interact with Gemini side by side. Learn more: http://smsng.co/TabS11_Gemini-Live_yt 00:00 Intro 00:13 Camera share 00:56 Screen share 01:38 Conversation options Follow these steps to use Google Gemini Live on Galaxy Tab S11 Series: Step 1: Press and hold the side button to launch Gemini. Step 2: Share your camera to show what’s in front of you. Step 3: Share your screen to get help with what you’re working on. Step 4: Pause or end conversation anytime with a tap. Q: What makes Gemini Live even better on Galaxy Tab S11 Series? A: Google Gemini Live works even better on Galaxy Tab S11 Series thanks to the large display. You can see more, multi-task with ease, and interact with Gemini more comfortably—all on one screen. Q: Does Gemini respond in real time? A: Yes. Once screen or camera sharing is active, Gemini provides instant answers, so you don’t need to switch between apps or explain what you’re looking at. Just show it, ask, and get support right away. #GalaxyTabS11 #Samsung",https://www.youtube.com/watch?v=u9QyFiayEJQ,Video
2025-09-29,2025,1. Youtube,Knox Configure: Custom tech for Zalgiris supporters | Samsung,"Discover how Samsung and Zalgiris—one of Lithuania’s most iconic basketball clubs—created exclusive Galaxy devices and accessories with Knox Configure to deliver a premium fan experience, and bring supporters closer together. Learn more: http://smsng.co/Knox_BC-Zalgiris_yt #GalaxyS24 #GalaxyWatch6 #GalaxyBuds FE #SamsungKnox",https://www.youtube.com/watch?v=o-JchxkBRo8,Video
2025-10-01,2025,1. Youtube,Meet the Generation17 Young Leaders: The Story of Renata Koch Alvarenga | Samsung,"Read more about Renata and her story: http://smsng.co/Gen17_Renata_yt Generation17 Young Leader Renata Koch Alvarenga has been fighting for climate justice—ensuring equitable climate solutions for nearly a decade. When catastrophic floods devastated her home state in Brazil in 2024, it was a painful reminder of what she already knew: climate disasters hit the most vulnerable communities, including women and girls, the hardest. Through her organization, EmpoderaClima, Renata is building a powerful network of underrepresented climate leaders—training them in everything from disaster preparedness to climate advocacy. Her mission? Ensuring youth and women lead the fight for our planet's future. Generation17 is an initiative in partnership with the United Nations Development Programme (UNDP) that aims to harness technology to elevate the voices of young leaders around the globe who are working to achieve the Global Goals. Established by the United Nations in 2015, the Global Goals—or Sustainable Development Goals—provide a framework to address pressing global challenges including poverty, inequality, climate change, peace and justice, to build a better future for all by 2030. Be part of the solution—download the Samsung Global Goals app here: http://smsng.co/SGG-App_Renata_yt #Generation17 #GlobalGoals #Samsung",https://www.youtube.com/watch?v=TaRGzAvd8cE,Video
2025-10-15,2025,1. Youtube,Invitation for Galaxy Event October 2025 | Samsung,"Join us at Samsung Galaxy Event on October 21 at 10PM ET, to experience new ways to play, discover, and work. Come meet the first official device on Android XR—Project Moohan. Learn more: http://smsng.co/Invitation-Oct-2025_yt #Samsung",https://www.youtube.com/watch?v=ktPbs7bViBE,Video
2025-10-15,2025,1. Youtube,Invitation for Galaxy Event October 2025 | Samsung,"Join us at Samsung Galaxy Event on October 21 at 10PM ET, to experience new ways to play, discover, and work. Come meet the first official device on Android XR—Project Moohan. Learn more: http://smsng.co/Invitation-Oct-2025_yt #Samsung",https://www.youtube.com/watch?v=ktPbs7bViBE,Video
2025-10-21,2025,1. Youtube,Hangeul Truck Recap | Samsung,"Hangeul Truck—where technology meets art and connects the world. At Samsung Galaxy, we believe technology is most meaningful when used to bring people together. In celebration of Hangeul Day, the Hangeul Truck Project brought our philosophy of Openness to six university campuses. Students used Galaxy AI to translate their messages in real time, breaking down language barriers as their words were transformed into a traveling mosaic of Hangeul art. 00:00 Intro 00:07 Hangeul Truck Project 00:39 Campus stop at University of Pennsylvania 00:52 Campus stop at Cornell University 01:02 Campus stop at Yale University 01:21 Samsung Galaxy’s philosophy of Openness #GalaxyAI #HangeulTruck #KCCNY #Samsung",https://www.youtube.com/watch?v=9oYg2-2ugjw,Video
2025-10-21,2025,1. Youtube,Hangeul Truck Recap | Samsung,"#HangeulTruck—where technology meets art and connects the world. At Samsung Galaxy, we believe technology is most meaningful when used to bring people together. In celebration of Hangeul Day, the Hangeul Truck Project brought our philosophy of Openness to six university campuses. Students used #GalaxyAI to translate their messages in real time, breaking down language barriers as their words were transformed into a traveling mosaic of Hangeul art. #KCCNY #Samsung",https://www.youtube.com/shorts/244Ct4-AFRA,Shorts
2025-10-22,2025,1. Youtube,Official Replay | Galaxy Event October 2025 | Samsung,"Introducing Galaxy XR, a new AI-native device designed to deliver immersive experiences in a form factor optimized for multimodal AI. As the first product built on the new Android XR platform, Galaxy XR showcases the future of discovery, play, and work, enabling users to enjoy natural and deeply immersive experiences—from daily tasks to bold new frontiers. It’s the first step in Samsung’s long-term XR journey, with innovations to come across the full spectrum of XR form factors. Learn more: http://smsng.co/Oct-2025_Replay_yt #GalaxyXR #MultimodalAI #samsungtv 00:10 Galaxy Event 00:47 Opening 03:32 New Era of XR 07:04 Android XR 08:00 Google Gemini 08:54 Qualcomm 11:26 Innovation behind Galaxy XR 12:43 Built for Multimodal AI Experiences 14:53 A New Dimension of Discovery 27:45 A New Dimension of Play 41:37 A New Dimension of Work 47:14 Launch Date & Price 48:32 Explorer Pack 51:52 Closing",https://www.youtube.com/watch?v=ITXJquX9FqM,Video
2025-10-22,2025,1. Youtube,Introducing Galaxy XR | Samsung,"Step into a new era where AI and XR come together to expand your worlds wide open. Galaxy XR with Google Gemini transforms the way you see, hear, and experience—reshaping how you experience the world. Learn more: http://smsng.co/XR_Intro_yt 00:00 Intro 00:32 Qualcomm Snapdragon® XR2+ Gen 2 processor 00:38 Google Maps with Gemini 01:26 Lightweight design 01:31 Netflix designed for Galaxy XR 01:48 Crystal clear display 01:53 Immersive spatial audio 02:00 Google Photos 02:22 Circle to Search with Google 02:39 Highlights on YouTube with Gemini Q: Can I watch YouTube and talk to Gemini at the same time? A: Yes! Activate Gemini while watching to ask questions about the video without pausing or closing it. Q: Can I use multiple features at once (like watching YouTube while having Maps open)? A: Yes! Multi-window support lets you open and use multiple apps simultaneously. Q: Who is Galaxy XR for? A: Galaxy XR is perfect for those who love discovering new things, and unlocking new possibilities. #GalaxyXR #MultimodalAI #Samsung",https://www.youtube.com/watch?v=r0AyzvfTRLo,Video
2025-10-22,2025,1. Youtube,A Guided Demo of Galaxy XR | Samsung,"Meet Galaxy XR—our first XR headset built on the new Android XR platform. Step into a new era where AI and XR come together to expand your worlds wide open. Galaxy XR with Google Gemini transforms the way you see, hear, and experience—reshaping how you experience the world. Learn more: http://smsng.co/XR_Guided-Demo_yt 00:00 Intro 00:55 Wearing Galaxy XR 01:46 Navigating Galaxy XR 02:49 AI on Galaxy XR 03:50 Passthrough & AI on Galaxy XR 05:04 Discover with AI 07:08 YouTube with AI 08:45 Entertainment on Galaxy XR 09:20 Converting photos and videos to 3D 10:03 Working across screens 10:57 Apps on Galaxy XR How to use Gemini Live to ask about your surroundings: Step 1: Activate Gemini. Press and hold the top button on your Galaxy XR headset or say ""Hey Google."" Step 2: Share your screen. Look for the Gemini Live card floating in your view and select the screen share icon on the left side of the card. Step 3: Activate Passthrough mode. Double-tap the touchpad on the right side of your headset to switch to Passthrough mode, allowing Gemini to see your physical surroundings. Step 4: Ask your question. Speak naturally and say what you want to ask. Q: Can I watch YouTube and talk to Gemini at the same time? A: Yes! Activate Gemini while watching to ask questions about the video without pausing or closing it. Q: Can I use multiple features at once (like watching YouTube while having Maps open)? A: Yes! Multi-window support lets you open and use multiple apps simultaneously. Q: Who is Galaxy XR for? A: Galaxy XR is perfect for those who love discovering new things, and unlocking new possibilities. #GalaxyXR #MultimodalAI #GuidedDemo #Samsung",https://www.youtube.com/watch?v=J-FOSKnpu2Q,Video
2025-10-22,2025,1. Youtube,Built for Multimodal AI experiences | Galaxy XR | Samsung,"Discover, play, and work beyond boundaries with Galaxy XR, powered by Android XR. Join us behind the scenes to learn how we developed a true multimodal AI experience by seamlessly integrating hardware and software. With precise tracking and ergonomic design, Galaxy XR bridges the digital and physical worlds in an immersive way. Learn more: http://smsng.co/XR_Story-Film_yt 00:00 Intro 00:30 Vision & Perception Validation 00:42 Eye Tracking Camera Test 00:52 Motion Tracking Verification 00:57 Camera Image Test 01:01 Voice & Sound Test 01:08 Google Gemini 01:29 Computational Design #GalaxyXR #MultimodalAI #Samsung",https://www.youtube.com/watch?v=3eHkX0jZlws,Video
2025-10-22,2025,1. Youtube,Unboxing Galaxy XR | Samsung,"This is the official unboxing video of Galaxy XR. Curious to see how Galaxy XR looks in real life? Galaxy XR sets a new standard in spatial computing—designed for anyone looking for an ultra-immersive experience ✨ It comes in a single size that offers a personalized and comfortable fit for all users. The sleek finish in Silver Shadow completes the experience with a premium touch 😎 Weighing just 543g, Galaxy XR is incredibly lightweight, perfect for extended use. Enjoy stunning visuals on a 4K micro-OLED display that delivers an immersive experience anytime, anywhere. With spatial audio speakers, you’ll be surrounded by rich, 360° sound that pulls you deeper into the action. Galaxy XR is also equipped with high quality eye tracking and world-facing cameras, giving you smooth, intuitive multimodal control, remote-free 👀🖐 Enjoy real-time views of the world around you, all powered by the next-gen Qualcomm Snapdragon® XR2+ Gen 2 that delivers breakthrough performance and spatial immersion 🚀 Learn more: http://smsng.co/XR_Unboxing_yt 00:00 Intro 00:15 What’s in the box 00:23 Close up of Galaxy XR 00:50 Ergonomic design 01:00 Lifelike display & audio 01:10 Technology for your every move What to look for in Galaxy XR: Comfortable design: Ultra-lightweight at just 543g, with an ergonomic fit designed for all-day comfort. The cushioned cover and forehead pad provide real support, helping to distribute weight evenly—so you can stay immersed longer. Multimodal control: Accurately captures eye movement, gestures, and surroundings through a sophisticated system of high precision cameras and sensors—enabling seamless and intuitive control without a remote. AI immersion: Powered by Qualcomm Snapdragon® XR2+ Gen 2 for seamless performance, real-time interaction, and intuitive control, all enhanced by an immersive 4K micro-OLED display and rich spatial audio for a next-level sensory experience. Q: What’s included in the box? A: Galaxy XR, Protective cover, Forehead cushion, Cushion size adjusters, Light shields (L, R), Lens cleaning cloth, Quick start guide/Terms and Conditions, Battery pack, Power cable, Wall charger, and USB-C to USB-C cable are included in the box. Q: Can Galaxy XR be used without a controller? A: Yes. With eye tracking and gesture-based multimodal control, Galaxy XR works completely remote-free. #GalaxyXR #MultimodalAI #Samsung",https://www.youtube.com/watch?v=5ygyKi7v4g0,Video
2025-10-22,2025,1. Youtube,Unboxing Galaxy XR | Samsung,"This is the official unboxing video of Galaxy XR. Curious to see how Galaxy XR looks in real life? Galaxy XR sets a new standard in spatial computing—designed for anyone looking for an ultra-immersive experience ✨ It comes in a single size that offers a personalized and comfortable fit for all users. The sleek finish in Silver Shadow completes the experience with a premium touch 😎 Weighing just 543g, Galaxy XR is incredibly lightweight, perfect for extended use. Enjoy stunning visuals on a 4K micro-OLED display that delivers an immersive experience anytime, anywhere. With spatial audio speakers, you’ll be surrounded by rich, 360° sound that pulls you deeper into the action. Galaxy XR is also equipped with high quality eye tracking and world-facing cameras, giving you smooth, intuitive multimodal control, remote-free 👀🖐 Enjoy real-time views of the world around you, all powered by the next-gen Qualcomm Snapdragon® XR2+ Gen 2 that delivers breakthrough performance and spatial immersion 🚀 Learn more: http://smsng.co/XR_Unboxing_yt 00:00 Intro 00:15 What’s in the box 00:23 Close up of Galaxy XR 00:50 Ergonomic design 01:00 Lifelike display & audio 01:10 Technology for your every move What to look for in Galaxy XR: Comfortable design: Ultra-lightweight at just 543g, with an ergonomic fit designed for all-day comfort. The cushioned cover and forehead pad provide real support, helping to distribute weight evenly—so you can stay immersed longer. Multimodal control: Accurately captures eye movement, gestures, and surroundings through a sophisticated system of high precision cameras and sensors—enabling seamless and intuitive control without a remote. AI immersion: Powered by Qualcomm Snapdragon® XR2+ Gen 2 for seamless performance, real-time interaction, and intuitive control, all enhanced by an immersive 4K micro-OLED display and rich spatial audio for a next-level sensory experience. Q: What’s included in the box? A: Galaxy XR, Protective cover, Forehead cushion, Cushion size adjusters, Light shields (L, R), Lens cleaning cloth, Quick start guide/Terms and Conditions, Battery pack, Power cable, Wall charger, and USB-C to USB-C cable are included in the box. Q: Can Galaxy XR be used without a controller? A: Yes. With eye tracking and gesture-based multimodal control, Galaxy XR works completely remote-free. #GalaxyXR #MultimodalAI #Samsung",https://www.youtube.com/watch?v=P6smP2y6ChA,Video
2025-10-22,2025,1. Youtube,How to use basic functions | Galaxy XR | Samsung,"This is the official video guide on how to get started with Galaxy XR. Are you ready to get fully immersed with Galaxy XR? 🌌 Before you begin, make sure the Battery pack is connected—Galaxy XR won’t function without it. If you want to use Galaxy XR more efficiently, this guide will walk you through the basics: how to use the three physical buttons, how to navigate with intuitive gestures, and how to use Google Gemini on Galaxy XR. With buttons, gestures, and AI, you can explore your XR space with more control and freedom than ever before 🚀 Learn more: http://smsng.co/XR_Basic-Functions_yt 00:00 Intro 00:11 Connect and disconnect the Power cable 00:33 Learn the basic buttons 01:16 Using essential gestures Here are some easy ways to start using Galaxy XR: 1. Connect the Battery pack: Slide the Power cable down into the side Power connector until it clicks securely. It's essential for powering on Galaxy XR and ensures uninterrupted use compared to wireless-only devices. 2. Use physical buttons: The three buttons on Galaxy XR let you quickly access core features. They're ideal for users who want fast, direct control without navigating complex menus. 3. Try intuitive gestures: Pinch to select apps or menus, and resize or expand windows with simple motions. They're perfect for hands-free navigation, giving you a more natural way to interact. 4. Launch Google Gemini: Press and hold the Top button to bring up Google Gemini, your built-in AI assistant. It's best for users who want quick answers, voice commands, or extra guidance while staying immersed. Q: How do I connect the battery to Galaxy XR? A: Slide the Power cable from top to bottom into the Power connector until it locks in place. Q: How do I launch Google Gemini? A: Press and hold the Top button, and Google Gemini will float into view. *Refrain from using the device while in motion within vehicles such as cars, buses, or trains. Using the device while in a moving vehicle may cause the tracking function to not work properly, rendering the device inoperable under these conditions. #GalaxyXR #MultimodalAI #Samsung",https://www.youtube.com/watch?v=LRBN5jSSKWw,Video
2025-10-22,2025,1. Youtube,How to get a comfortable fit | Galaxy XR | Samsung,"This is the official video guide on how to adjust the fit of your Galaxy XR. Having trouble getting the right fit? 😵‍💫 Don’t worry—there are three simple ways to make Galaxy XR feel more comfortable, so you can stay fully immersed in your own reality ✨ Learn more: http://smsng.co/XR_Comfortable-Fit_yt 00:00 Intro 00:09 Using Cushion size adjusters 00:49 Block outside light with Light shields 01:15 Using Prescription lenses for low-vision users Use these easy solutions to find your perfect fit: 1. Cushion size adjusters: If the distance between your eyes and the lenses feels too close or too far, choose from two options (Slim or Thick) to find your perfect fit. They're ideal for users who want a customized fit and comfort during extended XR sessions. 2. Light shields: If external light interrupts your immersion, attach the Light shields to enhance the Galaxy XR experience. They're recommended for anyone using Galaxy XR in bright rooms or near windows who wants deeper focus and fewer distractions. 3. Prescription lenses: For users who normally wear glasses, simply attach the Prescription lenses to Galaxy XR. They are automatically recognized and let you enjoy clear visuals without discomfort. They're perfect for glasses wearers or those needing corrective lenses to experience sharper image quality. Q: Are Prescription lenses included with Galaxy XR? A: No. They can be purchased separately through official channels provided on samsung.com. Q: Can I keep the Light shields on all the time? A: You can, but it’s best to use them only when external light is strong. Long-term use may affect internal temperature and humidity, so we recommend attaching them only when needed. *Refrain from using the device while in motion within vehicles such as cars, buses, or trains. Using the device while in a moving vehicle may cause the tracking function to not work properly, rendering the device inoperable under these conditions. #GalaxyXR #MultimodalAI #Samsung",https://www.youtube.com/watch?v=GMEqLh-WO9M,Video
2025-10-22,2025,1. Youtube,How to use Controllers | Galaxy XR | Samsung,"This is the official video guide on how to use Controllers with Galaxy XR. Want to elevate the way you play games? 🎮 Controllers let you dive deeper into the action on Galaxy XR. They’re ideal for users who want more precise interactions in an immersive space—whether for enhanced gaming, smoother productivity, or simply to feel every moment of the experience. Learn more: http://smsng.co/XR_Controllers_yt 00:00 Intro 00:09 Get started with Controllers basics 00:59 Pair the Controllers 02:05 Learn how the buttons work 📝 Follow these easy steps to set up and use Controllers with Galaxy XR: Step 1: Turn on the Controllers. Remove the batteries, take out the strip, and reinsert the batteries to power them on. Step 2: Add Controllers in Galaxy XR. Put on your Galaxy XR headset, go to Settings → Input, and select 'Add Controllers'. Step 3: Pair the Controllers. Follow the on-screen instructions to complete pairing. Step 4: Learn the button functions. Test the Primary buttons, Secondary buttons, Menu button, Launcher button, Triggers, Grip buttons, and Thumbsticks to see how each works in games and apps. Step 5: Immerse yourself in gameplay. Hold a Controller in each hand and dive into your favorite XR games—the experience feels more natural, responsive, and fun. Q: Are Controllers included with Galaxy XR? A: No. Controllers are sold separately. Q: How can I learn more about button functions? A: After pairing, open the Controller menu in Settings and check the user guide for detailed instructions. *Refrain from using the device while in motion within vehicles such as cars, buses, or trains. Using the device while in a moving vehicle may cause the tracking function to not work properly, rendering the device inoperable under these conditions. #GalaxyXR #MultimodalAI #Samsung",https://www.youtube.com/watch?v=wtCdG0ZTjGg,Video
2025-10-22,2025,1. Youtube,How to work across Galaxy devices | Galaxy XR | Samsung,"This is the official video guide on how to work across Galaxy devices on Galaxy XR. Want to boost productivity? With Galaxy XR, you can connect your Galaxy Book to share your PC screen for smoother multi-tasking, and even take phone calls directly in XR—all without breaking your flow. It's perfect for remote workers, students, presenters, or anyone who wants to stay productive in any space—whether you’re managing tasks, attending meetings, or simply working hands-free. Learn more: http://smsng.co/XR_Multi-Task_yt 00:00 Intro 00:11 Connecting Galaxy Book to Galaxy XR 01:00 Answering Galaxy smartphone calls on Galaxy XR Follow these simple steps to use screen share on Galaxy XR: Step 1: Check your setup. Make sure Galaxy XR and Galaxy Book are logged into the same Samsung account, with Wi-Fi and Bluetooth turned on. Your Galaxy Book should also have the Multi Control and Second Screen apps installed. Step 2: Connect with 'PC Link'. In Galaxy XR settings, go to 'Connected devices' → 'PC Link' and select your Galaxy Book. Step 3: Start working in Galaxy XR. Your PC screen will appear in front of you—ideal for tasks like photo editing, web browsing, or document work where a larger, immersive view makes you more efficient. Follow these simple steps to take calls on Galaxy XR: Step 1: Check your account. Make sure your Galaxy smartphone and Galaxy XR are logged into the same Samsung account, with Call on other devices enabled. Step 2: Activate calling in settings. In Galaxy XR settings, go to 'Connected devices' → 'Allow calling on this headset' and turn it on. Step 3: Answer calls hands-free. Take calls directly with Galaxy XR while staying focused on your work. Q: Can I connect Galaxy XR with all Galaxy devices? A: This feature is available only on Galaxy Book running Windows 11 or later, and on Galaxy smartphones with Android P OS or later and at least 3 GB of RAM. Q: What’s the benefit of the PC Link feature versus using a regular monitor? A: The PC Link feature is ideal if you want a larger, immersive view and recommended if you need to multi-task across Galaxy XR and your Galaxy Book at the same time. *Refrain from using the device while in motion within vehicles such as cars, buses, or trains. Using the device while in a moving vehicle may cause the tracking function to not work properly, rendering the device inoperable under these conditions. #GalaxyXR #MultimodalAI #Samsung",https://www.youtube.com/watch?v=JeIlPvgTSX4,Video
2025-10-22,2025,1. Youtube,Official Replay | Galaxy Event October 2025 | Samsung,Official Replay | Galaxy Event October 2025 | Samsung,https://www.youtube.com/watch?v=xI4V8viGFMc,Video
